WEEK_START_DATE,PC_ID,ORIGINAL_PRICE,PRODUCT_INSTOCK,PRODUCT_OUT_OF_STOCK,PRODUCT_NEW_IN,PRODUCT_MARKDOWN,WEEKLY_AVERAGE_PRICE,WEEKLY_AVERAGE_MARKDOWN_PRICE,AVG_MARKDOWN_DIFFERENCE
20250525,31441028,360,0,1,0,1,180,180,180
20250525,31565947,67,0,1,0,1,30.5,30.5,36.5
20250525,31292132,37,1,0,0,0,37,,
20250525,31005867,42,1,0,0,0,45,,
20250525,31870458,198,1,0,0,0,198,,
20250525,31692007,29,0,1,0,0,29,,
20250525,31708477,40,0,1,0,0,40,,
20250525,31265245,550,0,1,0,1,274.99,274.99,275.01
20250525,31240301,11.25,0,1,0,1,3,3,8.25
20250525,31694283,239,0,1,0,1,119.95,119.95,119.05
20250525,31088361,85,0,1,0,0,85,,
20250525,31640490,24,1,0,0,0,28,,
20250525,31112129,75,0,1,0,0,75,,
20250525,31840544,682,0,1,0,1,123,123,559
20250525,31527661,88,0,1,0,0,88,,
20250525,31426049,45.9,1,0,0,1,28,28,17.9
20250525,31432145,42.5,1,0,0,0,42.5,,
20250525,31261272,188,1,0,0,0,188,,
20250525,31428624,268,0,1,0,0,268,,
20250525,31463894,189,1,0,0,0,189,,
20250525,31993946,52,0,1,0,1,20.5,20.5,31.5
20250525,31396195,285,1,0,0,0,285,,
20250525,31881624,249,1,0,0,0,249,,
20250525,31008310,44.99,1,0,0,0,44.99,,
20250525,31736874,298,0,1,0,1,242,242,56
20250525,31264267,80,1,0,0,0,90,,
20250525,31506245,205,0,1,0,1,143.5,143.5,61.5
20250525,31302665,34.99,1,0,0,0,34.99,,
20250525,31626836,30,0,1,0,0,30,,
20250525,31728878,42,1,0,0,1,21,21,21
20250525,31477467,738,0,1,0,1,335.5,335.5,402.5
20250525,31302446,89.9,1,0,0,0,89.9,,
20250525,31715536,696,0,1,0,1,487.25,487.25,208.75
20250525,31031091,25.99,0,1,0,1,14.5,14.5,11.49
20250525,31937776,918,1,0,0,1,573.75,573.75,344.25
20250525,31331711,158,1,0,0,0,158,,
20250525,31312599,290,1,0,1,0,290,,
20250525,31354045,279,1,0,0,1,270,270,9
20250525,31302074,633,0,1,0,1,160.25,160.25,472.75
20250525,31396080,350,0,1,0,1,291.75,291.75,58.25
20250525,31967503,358,0,1,0,1,175,175,183
20250525,31079528,32,0,1,0,1,3.8,3.8,28.2
20250525,31033927,76,0,1,0,1,34.2,34.2,41.8
20250525,31145650,215,0,1,0,1,95,95,120
20250525,31437125,206,1,0,0,1,127.75,127.75,78.25
20250525,31610225,117,0,1,0,1,94,94,23
20250525,31048659,775,1,0,0,1,311.75,311.75,463.25
20250525,31027540,44.99,1,0,0,1,44.99,14.99,30
20250525,31194479,249,0,1,0,1,127.25,127.25,121.75
20250525,31941584,573,1,0,0,1,555.25,555.25,17.75
20250525,31602581,35,1,0,0,0,35,,
20250525,31982614,261,1,0,0,1,180,180,81
20250525,31443235,315,0,1,0,1,154,154,161
20250525,31087901,29.99,0,1,0,0,29.99,,
20250525,31595745,238,0,1,0,1,172,172,66
20250525,31903237,98,1,0,0,0,98,,
20250525,31250028,36.99,1,0,0,0,39.99,,
20250525,31811802,20,0,1,0,1,18,18,2
20250525,31294989,218,0,1,0,1,40,40,178
20250525,31573739,280,0,1,0,0,452,,
20250525,31749670,78,0,1,0,1,51,51,27
20250525,31708476,40,1,0,0,0,40,,
20250525,31608177,75.6,0,1,0,1,74.98,74.98,0.62
20250525,31310395,184,1,0,0,1,140,140,44
20250525,31378808,36,0,1,0,1,10,10,26
20250525,31941384,158,0,1,0,1,89,89,69
20250525,31322144,40,0,1,0,1,26,26,14
20250525,31270016,960,0,1,0,1,912.5,912.5,47.5
20250525,31467737,95,1,0,0,0,95,,
20250525,31468656,25.99,0,1,0,1,14,14,11.99
20250525,31281554,50.36,1,0,0,1,41.99,41.99,8.37
20250525,31774391,100,1,0,0,1,75,75,25
20250525,31859289,54.97,1,0,0,0,54.97,,
20250525,31576318,85,0,1,0,1,59.5,59.5,25.5
20250525,31462275,36,1,0,0,1,25.175,25.175,10.825
20250525,31714172,658,1,0,0,1,603.25,588.25,69.75
20250525,31531030,27,0,1,0,1,14,14,13
20250525,31792424,28,0,1,0,1,8,8,20
20250525,31892043,259,1,0,0,1,172.25,175.25,83.75
20250525,31723999,9.99,0,1,0,0,9.99,,
20250525,31588899,54.95,1,0,0,1,47,47,7.95
20250525,31355912,15,0,1,0,1,10,10,5
20250525,31414375,22,0,1,0,1,30,15,7
20250525,31755979,19.99,0,1,0,0,19.99,,
20250525,31201992,200,0,1,0,0,200,,
20250525,31273321,45.9,1,0,0,1,34.5,34.5,11.4
20250525,31785347,60.99,1,0,0,1,53.99,53.99,7
20250525,31505440,150,0,1,0,1,88,88,62
20250525,31674594,99.97,1,0,0,0,99.97,,
20250525,31097522,171,1,0,0,1,167.75,167.75,3.25
20250525,31757712,254,1,0,0,0,527.25,,
20250518,31602581,35,1,0,0,0,35,,
20250518,31505440,150,0,1,0,1,88,88,62
20250518,31477467,738,1,0,0,1,336,336,402
20250518,31473874,1060,0,1,0,1,530,530,530
20250518,31432145,42.5,1,0,0,0,42.5,,
20250518,31796655,19.99,1,0,0,1,12.56142857,12.56142857,7.428571429
20250518,31302074,633,0,1,0,1,157,157,476
20250518,31087901,29.99,0,1,0,0,29.99,,
20250518,31085249,99,1,0,0,0,99,,
20250518,31463894,189,1,0,0,0,189,,
20250518,31484962,53,1,0,0,0,53,,
20250518,31377330,411,1,0,0,1,306,306,105
20250518,31013654,238,0,1,0,1,116,116,122
20250518,31294989,218,0,1,0,1,40,40,178
20250518,31218074,110,1,0,1,0,110,,
20250518,31123073,65,0,1,0,1,35,35,30
20250518,31005867,42,1,0,0,0,45,,
20250518,31707405,38,1,0,0,1,32,32,6
20250518,31574813,58,0,1,0,1,26.68,26.68,31.32
20250518,31760447,295,0,1,0,1,133,133,162
20250518,31273321,45.9,1,0,0,1,34.5,34.5,11.4
20250518,31934467,84.99,1,0,0,1,42,42,42.99
20250518,31281560,47.24,1,0,0,1,36.99,36.99,10.25
20250518,31780820,99,1,0,0,0,99,,
20250518,31785347,60.99,1,0,0,1,53.99,53.99,7
20250518,31626836,30,0,1,0,0,30,,
20250518,31279021,108,1,0,0,0,108,,
20250518,31544599,250,0,1,0,1,128,128,122
20250518,31581748,46,1,0,0,1,14.93571429,14.93571429,31.06428571
20250518,31481680,208,0,1,0,1,101,101000000,107000000
20250518,31011465,46,1,0,0,0,46,,
20250518,31013623,28,0,1,0,1,21,21,7
20250518,31722028,43.99,0,1,0,1,37,37,6.99
20250518,31599897,59.95,1,0,0,1,39.96,39.96,19.99
20250518,31031091,25.99,0,1,0,1,14.5,14.5,11.49
20250518,31941384,158,0,1,0,1,89,89,69
20250518,31421736,118,0,1,0,0,118,,
20250518,31175580,29.25,0,1,0,1,13.65,13.65,15.6
20250518,31736874,298,0,1,0,1,242,242,56
20250518,31378808,36,0,1,0,1,10,10,26
20250518,31595745,238,0,1,0,1,172,172,66
20250518,31102611,42.97,1,0,0,0,89.5,,
20250518,31489862,20,0,1,0,1,19.99,19.99,0.01
20250518,31757712,254,1,0,0,0,523,,
20250518,31404146,45,1,0,0,1,40.5,40.5,4.5
20250518,31027540,44.99,1,0,0,1,23.56142857,14.99,30
20250518,31292132,37,1,0,1,0,37,,
20250518,31708476,40,1,0,0,1,35.42857143,32,8
20250518,31011565,37.99,1,0,0,1,34,34,3.99
20250518,31414375,22,0,1,0,1,15,15,7
20250518,31668928,77,0,1,0,0,77,,
20250518,31183746,48.99,1,0,0,0,48.99,,
20250518,31281485,54.84,1,0,0,1,47.99,47.99,6.85
20250518,31624918,1120,0,1,0,0,1120,,
20250518,31468426,734,0,1,0,1,700,700,34
20250518,31937776,918,1,0,0,1,569,569,349
20250518,31715504,75,0,1,0,1,67.5,67.5,7.5
20250518,31253043,98,1,0,0,1,80.36,68.6,29.4
20250518,31456604,295,1,0,0,1,148,148,147
20250518,31870458,198,1,0,0,0,198,,
20250518,31755979,19.99,0,1,0,0,19.99,,
20250518,31588899,54.95,1,0,0,1,47,47,7.95
20250518,31644169,98,0,1,0,1,69,69,29
20250518,31692007,29,0,1,0,0,29,,
20250518,31322144,40,0,1,0,1,26,26,14
20250518,31859289,54.97,1,0,0,0,54.97,,
20250518,31840544,682,0,1,0,1,123,123,559
20250518,31471248,57,0,1,0,0,70.42857143,,
20250518,31974582,59.9,0,1,0,1,32.99,32.99,26.91
20250518,31754320,48,1,0,0,0,49,,
20250518,31428624,268,0,1,0,0,268,,
20250518,31941584,573,1,0,0,1,557,557,16
20250518,31988575,735,0,1,0,1,221,221,514
20250518,31392155,20,0,1,0,1,16.71428571,16.42857143,3.571428571
20250518,31811802,20,0,1,0,1,18,18,2
20250518,31513572,275,0,1,0,1,135,135,140
20250518,31231376,15.95,0,1,0,1,11.95,11.95,4
20250518,31896773,29.99,1,0,0,0,29.99,,
20250518,31396195,285,0,1,0,0,285,,
20250518,31640490,24,1,0,0,0,28,,
20250518,31097522,171,1,0,0,1,167,167,4
20250518,31610225,117,0,1,0,1,94,94,23
20250518,31625703,45,0,1,0,1,21.99,21.99,23.01
20250518,31191549,375,0,1,0,1,113,113,262
20250518,31682924,304,1,0,0,1,265.4,265.4,38.6
20250518,31441540,69.5,0,1,0,1,24.97,24.97,44.53
20250518,31270016,960,0,1,0,1,914,914,46
20250518,31565492,1098,1,0,0,1,482.5714286,428.2857143,669.7142857
20250518,31993946,52,0,1,0,1,20.5,20.5,31.5
20250518,31235643,89,1,0,0,1,53.45,53.45,35.55
20250518,31978746,88.5,1,0,0,0,88.5,,
20250518,31250028,36.99,1,0,0,1,33.99,31.59,5.4
20250518,31782276,395,0,1,0,1,277,277,118
20250518,31073906,52,1,0,0,0,52,,
20250518,31774391,100,1,0,0,1,75,75,25
20250518,31594116,34.99,0,1,0,1,31,31,3.99
20250518,31441028,360,0,1,0,1,180,180,180
20250518,31009950,258,1,0,0,0,258,,
20250518,31792424,28,0,1,0,1,8,8,20
20250518,31831958,39,0,1,0,0,39,,
20250518,31720580,39.99,1,0,0,1,29.99,29.99,10
20250518,31616530,148,0,1,0,1,89,89,59
20250518,31281554,50.36,1,0,0,1,41.99,41.99,8.37
20250518,31996292,58.99,1,0,0,1,41.99,41.99,17
20250518,31354045,279,1,0,0,1,270,270,9
20250518,31881624,249,1,0,0,0,249,,
20250518,31474290,138,0,1,0,0,138,,
20250518,31088361,85,0,1,0,0,85,,
20250518,31396080,350,0,1,0,1,292,292,58
20250518,31240301,11.25,0,1,0,1,3,3,8.25
20250518,31463852,19.99,1,0,0,0,19.99,,
20250518,31201992,200,0,1,0,0,200,,
20250518,31332223,88.2,0,1,0,1,39,39,49.2
20250518,31614104,19,1,0,0,1,17,17,2
20250518,31983212,16.5,0,1,0,1,13,13,3.5
20250518,31475583,140,1,0,0,0,140,,
20250518,31704657,99.97,1,0,0,1,49.98,49.98,49.99
20250518,31728878,42,1,0,0,1,21,21,21
20250518,31426049,45.9,1,0,0,1,28,28,17.9
20250518,31218356,247,0,1,0,1,202,202,45
20250518,31331711,158,1,0,0,0,158,,
20250518,31443235,315,0,1,0,1,154,154,161
20250518,31112129,75,0,1,0,0,75,,
20250518,31087398,169.99,1,0,0,1,102,102,67.99
20250518,31822097,84.5,1,0,0,0,84.5,,
20250518,31556766,35,0,1,0,0,39,,
20250518,31437125,206,1,0,0,1,128,128,78
20250518,31674594,99.97,1,0,0,0,99.97,,
20250518,31660867,178,1,0,0,0,178,,
20250518,31892043,259,1,0,0,1,198.1428571,198.1428571,60.85714286
20250518,31807678,39,1,0,0,0,39,,
20250518,31565947,67,0,1,0,1,30.5,30.5,36.5
20250518,31864267,119.9,1,0,0,1,94.72,94.72,25.18
20250518,31265245,550,0,1,0,1,274.99,274.99,275.01
20250518,31430264,270,0,1,0,1,108,108,162
20250518,31261272,188,1,0,0,0,188,,
20250518,31774856,34.99,0,1,0,1,20,20,14.99
20250518,31566763,36.99,1,0,0,1,35,35,1.99
20250518,31264267,80,1,0,0,0,90,,
20250518,31477285,360,1,0,0,0,360,,
20250518,31367323,280,0,1,0,1,70,70,210
20250518,31531030,27,0,1,0,1,14,14,13
20250518,31967503,358,0,1,0,1,175,175,183
20250518,31033927,76,0,1,0,1,34.2,34.2,41.8
20250518,31048659,775,1,0,0,1,310,310,465
20250518,31511007,35,1,0,0,0,35,,
20250518,31187285,36,0,1,0,0,56,,
20250518,31512811,209.99,0,1,0,1,147,147,62.99
20250518,31892271,253,1,0,0,1,223,223,30
20250518,31468656,25.99,0,1,0,1,14,14,11.99
20250518,31715536,696,0,1,0,1,488,488,208
20250518,31583665,148,1,0,0,1,29.95,29.95,118.05
20250518,31193064,45.9,0,1,0,1,28.56,28.56,17.34
20250518,31310395,184,1,0,0,1,140,140,44
20250518,31708477,40,0,1,0,1,35.42857143,32,8
20250518,31909548,75,1,0,0,0,75,,
20250518,31670317,43,0,1,0,1,30,30,13
20250518,31178693,560,0,1,0,1,311,311,249
20250518,31707372,455,1,0,0,1,455,363.6666667,91.33333333
20250518,31767354,89.99,1,0,0,1,58,58,31.99
20250518,31467737,95,1,0,0,0,95,,
20250518,31527661,88,0,1,0,0,88,,
20250518,31451706,25.99,0,1,0,1,23,23,2.99
20250518,31487368,376,1,0,1,0,376,,
20250518,31903237,98,1,0,0,0,98,,
20250518,31694283,239,0,1,0,1,119.95,119.95,119.05
20250518,31462275,36,1,0,0,1,22.525,22.525,13.475
20250518,31887179,38,1,0,0,0,38,,
20250518,31008310,44.99,1,0,0,1,37.99,35.19,9.8
20250518,31749670,78,0,1,0,1,51,51,27
20250518,31194479,249,0,1,0,1,127,127,122
20250518,31710452,370,0,1,0,1,156,156,214
20250518,31302665,34.99,1,0,0,0,34.99,,
20250518,31858334,52,0,1,0,0,52,,
20250518,31564688,410,0,1,0,1,185,185,225
20250518,31087145,129.99,0,1,0,0,129.99,,
20250518,31723999,9.99,0,1,0,0,9.99,,
20250518,31219780,79.97,1,0,0,1,69.97,69.97,10
20250518,31701396,94,1,0,0,0,94,,
20250518,31472948,109,1,0,0,1,70.85,70.85,38.15
20250518,31338860,1010,1,0,0,0,1010,,
20250518,31714172,658,1,0,0,1,586.3333333,550.5,107.5
20250518,31480716,4750,1,0,0,0,4750,,
20250518,31569482,30,0,1,0,0,30,,
20250518,31079528,32,0,1,0,1,3.8,3.8,28.2
20250518,31752683,20.8,1,0,0,0,26,,
20250518,31806377,248,1,0,0,0,248,,
20250518,31722685,54.99,0,1,0,1,22,22,32.99
20250518,31506245,205,0,1,0,1,143.5,143.5,61.5
20250518,31982614,261,1,0,0,1,180,180,81
20250518,31302446,89.9,1,0,0,0,89.9,,
20250518,31576318,85,0,1,0,1,59.5,59.5,25.5
20250518,31355912,15,0,1,0,1,10,10,5
20250511,31728808,356,1,0,0,0,690,,
20250511,31831958,39,0,1,0,0,39,,
20250511,31378808,36,0,1,0,1,10,10,26
20250511,31250028,36.99,1,0,0,1,29.91857143,29.91857143,7.071428571
20250511,31474290,138,0,1,0,0,138,,
20250511,31377330,411,0,1,0,1,304,304,107
20250511,31588899,54.95,1,0,0,1,47,47,7.95
20250511,31903237,98,1,0,0,0,98,,
20250511,31722028,43.99,0,1,0,1,35,35,8.99
20250511,31281485,54.84,1,0,0,1,47.79,47.79,7.05
20250511,31013623,28,0,1,0,1,21,21,7
20250511,31481680,208,0,1,0,1,101,101000000,107000000
20250511,31704657,99.97,1,0,0,1,49.98,49.98,49.99
20250511,31489862,20,0,1,0,1,19.99,19.99,0.01
20250511,31755979,19.99,0,1,0,0,19.99,,
20250511,31576318,85,0,1,0,1,59.5,59.5,25.5
20250511,31694283,239,0,1,0,1,119.95,119.95,119.05
20250511,31660867,178,1,0,0,0,178,,
20250511,31668928,77,0,1,0,0,77,,
20250511,31774391,100,1,0,0,1,75.71428571,75.71428571,24.28571429
20250511,31967503,358,0,1,0,1,175,175,183
20250511,31477467,738,1,0,0,1,339,339,399
20250511,31988575,735,0,1,0,1,221,221,514
20250511,31432145,42.5,1,0,0,0,42.5,,
20250511,31565492,1098,1,0,0,1,379,379,719
20250511,31506245,205,0,1,0,1,143.5,143.5,61.5
20250511,31714172,658,1,0,0,1,605.6666667,605.6666667,52.33333333
20250511,31513572,275,1,0,0,1,135,135,140
20250511,31574813,58,0,1,0,1,26.68,26.68,31.32
20250511,31219780,79.97,1,0,0,1,69.97,69.97,10
20250511,31707405,38,1,0,0,1,32,32,6
20250511,31610225,117,0,1,0,1,94,94,23
20250511,31253043,98,1,0,0,0,98,,
20250511,31302665,34.99,1,0,0,0,34.99,,
20250511,31822097,84.5,1,0,0,0,84.5,,
20250511,31193064,45.9,0,1,0,1,28.56,28.56,17.34
20250511,31354834,245,1,0,0,0,245,,
20250511,31261272,188,1,0,0,0,188,,
20250511,31864977,59.97,0,1,0,1,41.96,41.96,18.01
20250511,31005867,42,0,1,0,0,45,,
20250511,31624918,1120,0,1,0,0,1120,,
20250511,31430264,270,0,1,0,1,108,108,162
20250511,31720580,39.99,1,0,0,1,29.99,29.99,10
20250511,31722685,54.99,0,1,0,1,49,49,5.99
20250511,31511007,35,1,0,0,0,35,,
20250511,31273321,45.9,1,0,0,1,34.5,34.5,11.4
20250511,31599897,59.95,1,0,0,1,24.99,24.99,34.96
20250511,31544599,250,0,1,0,1,128,128,122
20250511,31102611,42.97,1,0,0,0,89.5,,
20250511,31235643,89,0,1,0,1,89,53.45,35.55
20250511,31581748,46,1,0,0,1,15.85714286,15.85714286,30.14285714
20250511,31477285,360,1,0,1,0,360,,
20250511,31551717,54.99,0,1,0,1,47,47,7.99
20250511,31616530,148,0,1,0,1,89,89,59
20250511,31708477,40,0,1,0,1,38.28571429,34,6
20250511,31467737,95,1,0,0,0,95,,
20250511,31475583,140,1,0,1,0,140,,
20250511,31670317,43,0,1,0,1,30,30,13
20250511,31635614,76,1,0,0,1,53,53,23
20250511,31322144,40,0,1,0,1,26,26,14
20250511,31011465,46,1,0,0,0,46,,
20250511,31807678,39,1,0,0,0,39,,
20250511,31505440,150,0,1,0,1,88,88,62
20250511,31264267,80,1,0,0,0,90,,
20250511,31033927,76,0,1,0,1,34.2,34.2,41.8
20250511,31310395,184,1,0,0,1,140.75,140.75,43.25
20250511,31031091,25.99,0,1,0,1,14.5,14.5,11.49
20250511,31087901,29.99,0,1,0,0,29.99,,
20250511,31767354,89.99,1,0,0,1,58,58,31.99
20250511,31595745,238,0,1,0,1,172,172,66
20250511,31484962,53,1,0,1,0,53,,
20250511,31982614,261,1,0,0,1,180,180,81
20250511,31332223,88.2,0,1,0,1,39,39,49.2
20250511,31640490,24,1,0,0,0,28,,
20250511,31178693,560,0,1,0,1,311,311,249
20250511,31708476,40,1,0,0,1,38.28571429,34,6
20250511,31594116,34.99,0,1,0,1,31,31,3.99
20250511,31338860,1010,1,0,0,0,1010,,
20250511,31175580,29.25,0,1,0,1,13.65,13.65,15.6
20250511,31463852,19.99,1,0,1,0,19.99,,
20250511,31583665,148,1,0,0,1,29.95,29.95,118.05
20250511,31785347,60.99,1,0,0,1,53.99,53.99,7
20250511,31556766,35,0,1,0,0,39,,
20250511,31404146,45,0,1,0,1,40.5,40.5,4.5
20250511,31774856,34.99,0,1,0,1,20,20,14.99
20250511,31937776,918,1,0,0,1,576.5,576.5,341.5
20250511,31635610,34,1,0,0,0,38,,
20250511,31953409,33,1,0,0,1,16.5,16.5,16.5
20250511,31112129,75,0,1,0,0,75,,
20250511,31870458,198,1,0,0,0,198,,
20250511,31780820,99,1,0,0,0,99,,
20250511,31198532,35,0,1,0,1,24.99,24.99,10.01
20250511,31302074,633,0,1,0,1,202.6,202.6,430.4
20250511,31644169,98,0,1,0,1,69,69,29
20250511,31757712,254,1,0,0,0,458,,
20250511,31715536,696,0,1,0,1,492.1666667,492.1666667,203.8333333
20250511,31201992,200,0,1,0,0,200,,
20250511,31087398,169.99,1,0,0,1,102,102,67.99
20250511,31892043,259,1,0,0,1,185.6666667,185.6666667,73.33333333
20250511,31806377,248,1,0,0,0,248,,
20250511,31792424,28,0,1,0,1,8,8,20
20250511,31087145,129.99,0,1,0,0,129.99,,
20250511,31302446,89.9,1,0,0,0,89.9,,
20250511,31443235,315,0,1,0,1,154,154,161
20250511,31752683,20.8,1,0,0,0,26,,
20250511,31079528,32,0,1,0,1,3.8,3.8,28.2
20250511,31564688,410,0,1,0,1,205,205,205
20250511,31701396,94,1,0,0,0,94,,
20250511,31073906,52,1,0,0,0,52,,
20250511,31473874,1060,0,1,0,1,530,530,530
20250511,31468656,25.99,0,1,0,1,14,14,11.99
20250511,31008310,44.99,1,0,0,1,32.19714286,32.19714286,12.79285714
20250511,31736874,298,0,1,0,1,215.6,215.6,82.4
20250511,31864267,119.9,1,0,0,1,94.72,94.72,25.18
20250511,31760447,295,0,1,0,1,192,192,103
20250511,31941384,158,0,1,0,1,89,89,69
20250511,31265245,550,0,1,0,1,274.99,274.99,275.01
20250511,31088361,85,0,1,0,0,85,,
20250511,31728878,42,1,0,0,1,21,21,21
20250511,31754320,48,1,0,0,0,49,,
20250511,31421736,118,0,1,0,0,118,,
20250511,31468426,734,0,1,0,1,692.5,692.5,41.5
20250511,31194479,249,0,1,0,1,128.5,128.5,120.5
20250511,31881624,249,1,0,0,0,249,,
20250511,31796655,19.99,1,0,0,1,11.70428571,12.56142857,7.428571429
20250511,31270016,960,0,1,0,1,920.6666667,920.6666667,39.33333333
20250511,31426049,45.9,1,0,0,1,28,28,17.9
20250511,31608177,75.6,0,1,0,1,74.98,74.98,0.62
20250511,31183746,48.99,1,0,0,0,48.99,,
20250511,31097522,171,1,0,0,1,169.25,169.25,1.75
20250511,31463894,189,1,0,0,0,189,,
20250511,31983212,16.5,0,1,0,1,13,13,3.5
20250511,31355912,15,0,1,0,1,10,10,5
20250511,31441540,69.5,0,1,0,1,24.97,24.97,44.53
20250511,31231376,15.95,0,1,0,1,11.95,11.95,4
20250511,31626836,30,0,1,0,0,30,,
20250511,31887179,38,1,0,0,0,38,,
20250511,31294989,218,0,1,0,1,40,40,178
20250511,31238063,19.99,1,0,0,1,10,10,9.99
20250511,31909548,75,1,0,0,0,75,,
20250511,31441028,360,0,1,0,1,180,180,180
20250511,31707372,455,1,0,0,1,455,400.3333333,54.66666667
20250511,31978746,88.5,1,0,0,0,88.5,,
20250511,31974582,59.9,0,1,0,1,32.99,32.99,26.91
20250511,31354045,279,1,0,0,1,352.5,270,9
20250511,31480716,4750,1,0,0,0,4750,,
20250511,31009950,258,1,0,0,0,258,,
20250511,31456604,295,1,0,0,1,148,148,147
20250511,31602581,35,1,0,0,0,35,,
20250511,31710452,370,0,1,0,1,156,156,214
20250511,31240301,11.25,0,1,0,1,3,3,8.25
20250511,31527661,88,0,1,0,0,88,,
20250511,31892271,253,1,0,0,1,258.8333333,223,30
20250511,31027540,44.99,1,0,0,1,32.13285714,14.99,30
20250511,31749670,78,0,1,0,1,51,51,27
20250511,31187285,36,0,1,0,0,56,,
20250511,31715504,75,0,1,0,1,67.5,67.5,7.5
20250511,31218356,247,0,1,0,1,148,148,99
20250511,31123073,65,0,1,0,1,35,35,30
20250511,31451706,25.99,0,1,0,1,23,23,2.99
20250511,31437125,206,1,0,0,1,193,128,78
20250511,31682924,304,1,0,0,1,295,295,9
20250511,31566763,36.99,1,0,0,1,35,35,1.99
20250511,31565947,67,0,1,0,1,30.5,30.5,36.5
20250511,31614104,19,1,0,0,1,17,17,2
20250511,31512811,209.99,0,1,0,1,147,147,62.99
20250511,31085249,99,1,0,0,0,99,,
20250511,31191549,375,0,1,0,1,113,113,262
20250511,31279021,108,1,0,0,0,108,,
20250511,31840544,682,0,1,0,1,123,123,559
20250511,31013654,238,0,1,0,1,116,116,122
20250511,31996292,58.99,1,0,0,1,41.99,41.99,17
20250511,31531030,27,0,1,0,1,14,14,13
20250511,31811802,20,0,1,0,1,19.2,16.95,3.05
20250511,31392155,20,0,1,0,1,16.42857143,16.14285714,3.857142857
20250511,31723999,9.99,0,1,0,0,9.99,,
20250511,31472948,109,1,0,0,1,70.85,70.85,38.15
20250511,31674594,99.97,1,0,0,0,99.97,,
20250511,31281554,50.36,1,0,0,1,41.99,41.99,8.37
20250511,31859289,54.97,1,0,0,0,54.97,,
20250511,31782276,395,1,0,0,0,395,,
20250511,31048659,775,1,0,0,1,491.6,420,355
20250511,31396080,350,0,1,0,1,292,292,58
20250511,31896773,29.99,1,0,0,0,29.99,,
20250511,31414375,22,0,1,0,1,15,15,7
20250511,31934467,84.99,1,0,0,1,34,34,50.99
20250511,31692007,29,0,1,0,0,29,,
20250511,31428624,268,0,1,0,0,268,,
20250511,31281560,47.24,1,0,0,1,36.99,36.99,10.25
20250511,31034030,59.99,0,1,0,1,24.99,24.99,35
20250511,31569482,30,0,1,0,0,30,,
20250511,31011565,37.99,1,0,0,1,34,34,3.99
20250511,31331711,158,1,0,0,0,158,,
20250511,31396195,285,0,1,0,0,285,,
20250511,31471248,57,0,1,0,0,71.28571429,,
20250511,31858334,52,0,1,0,0,52,,
20250511,31941584,573,1,0,0,1,553.6666667,553.6666667,19.33333333
20250511,31524226,1140,0,1,0,0,1140,,
20250504,31097522,171,1,0,0,1,170,170,1
20250504,31892043,259,1,0,0,1,183,183,76
20250504,31581748,46,0,1,0,1,18.28571429,18.28571429,27.71428571
20250504,31556766,35,0,1,0,0,39,,
20250504,31332223,88.2,0,1,0,1,39,39,49.2
20250504,31426049,45.9,1,0,0,1,28,28,17.9
20250504,31796655,19.99,1,0,0,1,11.70428571,15.13285714,4.857142857
20250504,31614104,19,1,0,0,1,17,17,2
20250504,31281554,50.36,1,0,0,1,41.99,41.99,8.37
20250504,31302665,34.99,1,0,0,0,34.99,,
20250504,31728878,42,1,0,0,1,21,21,21
20250504,31757712,254,0,1,0,1,411,250,4
20250504,31993946,52,0,1,0,1,10,10,42
20250504,31392155,20,0,1,0,1,16,15,5
20250504,31193064,45.9,0,1,0,1,28.56,28.56,17.34
20250504,31767354,89.99,1,0,0,1,58,58,31.99
20250504,31710452,370,0,1,0,1,156,156,214
20250504,31048659,775,1,0,0,1,432,432,343
20250504,31441540,69.5,0,1,0,1,20.97,20.97,48.53
20250504,31513572,275,1,0,0,1,135,135,140
20250504,31506245,205,0,1,0,1,143.5,143.5,61.5
20250504,31721964,18,0,1,0,0,30,,
20250504,31468426,734,0,1,0,1,703.4285714,697.7142857,36.28571429
20250504,31088361,85,0,1,0,0,85,,
20250504,31864267,119.9,1,0,0,1,94.72,94.72,25.18
20250504,31430264,270,0,1,0,1,108,108,162
20250504,31468656,25.99,0,1,0,1,14,14,11.99
20250504,31294989,218,0,1,0,1,40,40,178
20250504,31660867,178,1,0,0,0,178,,
20250504,31505440,150,0,1,0,1,88,88,62
20250504,31720580,39.99,1,0,0,1,29.99,29.99,10
20250504,31322144,40,0,1,0,1,26,26,14
20250504,31859289,54.97,1,0,0,0,54.97,,
20250504,31011465,46,1,0,0,0,46,,
20250504,31755979,19.99,0,1,0,0,19.99,,
20250504,31903237,98,1,0,0,0,98,,
20250504,31512811,209.99,0,1,0,1,189,189,20.99
20250504,31235643,89,1,0,0,1,53.45,53.45,35.55
20250504,31463894,189,1,0,0,0,189,,
20250504,31511007,35,0,1,0,0,35,,
20250504,31302074,633,0,1,0,1,235,235,398
20250504,31338860,1010,1,0,0,0,1010,,
20250504,31624918,1120,0,1,0,0,1120,,
20250504,31477467,738,1,0,0,1,339,339,399
20250504,31807678,39,1,0,0,0,39,,
20250504,31714172,658,1,0,0,0,671,,
20250504,31472948,109,1,0,0,1,70.85,70.85,38.15
20250504,31437125,206,1,0,1,0,206,,
